id,brandName,productDisplayName,description,style_note,price,discountedPrice,articleType,masterCategory,subCategory,myntraRating,baseColour,fabric,fit,neck,occasion,brand_label,productName_label,articleType_label,gen_Boys,gen_Girls,gen_Men,gen_Unisex,gen_Women,usa_Casual,usa_Ethnic,usa_Formal,usa_Smart Casual,usa_Sports,sea_Fall,sea_Spring,sea_Summer,sea_Winter,price_log,rating_norm
7bcef792-f720-4937-a559-10cc998462ac,Wrangler,Wrangler Men Furious Rides White T-Shirts,compositionwhite round neck shirt made 100 cotton short sleeves graphic print front fittingcomfortwash careonly hand wash cold water using mild detergentwash dark colours separatelydo bleach wring tumble dryflat dry shademild iron iron print embellishment embroideryflaunt chilled biker attitude style white shirt wrangler pay tribute brand set shop greensboro grew tremendous heights clothe world fabulous wear century short sleeves sit snug well toned arms cotton fabric keeps fresh comfortable day team jeans sports shoes cotton shorts leather sandals unparalleled cool model statisticsthe model wears size shirtsheight shoulders 18,not found,1095.0,1095.0,Tshirts,Apparel,Topwear,1.0,White,Cotton,Regular Fit,Round Neck,Unknown,27,805,32,0,0,1,0,0,1,0,0,0,0,1,0,0,0,6.999422467507961,0.2
476734d3-7cc0-4fdb-8fa6-2074d9615a40,Wrangler,Wrangler Men Wrangler Station Grey T-Shirts,compositiongrey round neck shirt made 100 cotton short sleeves graphic print front fittingcomfortwash careonly hand wash cold water using mild detergentwash dark colours separatelydo bleach wring tumble dryflat dry shademild iron iron print embellishment embroiderypay tribute fab brand wrangler clothing world ages north carolina helped company set shop shirt short sleeves sit snug well toned arms cotton fabric keeps fresh comfortable day team jeans sports shoes cotton shorts leather sandals unparalleled cool model statisticsthe model wears size shirtsheight shoulders 18,not found,845.0,845.0,Tshirts,Apparel,Topwear,1.0,Grey,Cotton,Regular Fit,Round Neck,Unknown,27,848,32,0,0,1,0,0,1,0,0,0,0,1,0,0,0,6.740519359606223,0.2
8c5bc95f-1806-4d93-b502-c48a672738cf,Wrangler,Wrangler Men Mark Rodeo Riveted Black Shirts,compositionblack shirt made 100 cotton full arm cuff sleeves mid sleeve buttoned flap tipped collar full front buttoned placket stitch detailing along curved hem white grey striped fabric inseam collar branding left chest fittingcomfortwash careonly hand wash cold water using mild detergentwash dark colours separatelydo bleach wring tumble dryflat dry shademild iron iron print embellishment embroideryflaunt style black shirt wrangler ndash brand clothing world since 1947 full arm sleeves allow roll complete casual feel cotton fabric keeps fresh comfortable day team jeans sports shoes perfect semi formal look model statisticsthe model wears size shirtsheight shoulders 18,not found,1595.0,1595.0,Shirts,Apparel,Topwear,0.0,Black,Cotton,Regular Fit,Unknown,Unknown,27,816,20,0,0,1,0,0,1,0,0,0,0,1,0,0,0,7.3752557780097545,0.0
fc220a7c-1173-4dd5-aa9d-2ad978a8bc02,Murcia,Murcia Women Rubena Brown Handbags,want make style statement effortlessly caramel brown shoulder bag murcia come handy bag large enough accomodate essentials plus attractive get apprecaitive glances day long versatile bag looks great casual outfits formal wear time take office storm coolest chick mall made leather enhanced durability styletwo roomy zippered compartments inner zippered pocket small pouch hold essentialssmall zippered compartment back stowing essentialscontrast thread detailing added attractiontwo short handles ease carrying fixed buckled straps sides stud detailing increased stylemetallic embellishment end straps stud detailing straps added attractionbranded zippers sliders easy use bag care rub surface dry clean cloth remove dust dirt use mild leather cleaner,na,1450.0,1450.0,Handbags,Accessories,Bags,1.0,Brown,Unknown,Unknown,Unknown,Casual,16,418,12,0,0,0,0,1,1,0,0,0,0,0,0,0,1,7.280008252884188,0.2
d6046989-25dc-4529-936b-a482721cfacc,Reebok,Reebok Unisex Twist Black Sandals,comfort mind reebok twist sandals transport heavenly bliss stylish absolutely lightweight super comfy make feel like walking bed roses day ruggedly crafted casual wear team jeans shorts step style upperleather upper rugged feel styleover foot straps foam bottom added comfortback strap hold foot firmly placebrand name front backmidsolecushioned footbed day comfortelevated ridges footbed massage like feelleather lining soft touch moisture absorptionoutsolerubber outsole provides durable traction variety surfaceslugs periphery outsole better tractionsandal careuse leather brush dust dirtuse leather shoe polish make shoes shinedo store direct sunlight,not found,1299.0,1299.0,Sandals,Footwear,Sandal,1.0,Black,Unknown,Unknown,Unknown,Unknown,21,629,18,0,0,0,1,0,1,0,0,0,0,1,0,0,0,7.170119543449628,0.2
8805c507-de5b-48d6-ac31-7e46019fd810,Fastrack,Fastrack Women Denim Analogue Steel Watch,stylish comfortable analog wrist watch fastrack denim collection designed love everyday accessories case diameter 20 mm case thickness mm dial shape rectangle metallic case fixed bezel stone embellishments length side added durability style comfort metallic strap butterfly clasp comfort style colourful dial brand logo marking clock position quartz movement time display screw reset time solid case back made stainless steel enhanced durability water resistant 30 meters helps wear swimming,not found,1795.0,1795.0,Watches,Accessories,Watches,0.0,Steel,Unknown,Unknown,Unknown,Unknown,8,219,34,0,0,0,0,1,1,0,0,0,0,0,0,0,1,7.493317248862145,0.0
1f9d99fd-7781-426e-bf3c-a04180935e5b,Rockport,Rockport Men Espresso Brown Casual Shoes,slip laidback comfort plaintoe shoes coming rockport signature series shoes feature nonsense upper crafted nubuck stitch detailing extra style engineered adidas adiprene technology shoe offers day cushioning comfort making great buy upper nubuck upper added strength durability padded tongue collar protect excessive rubbing prevent blistering lace ups snug fit brand name engraved tongue midsole highly shock absorbent adiprene technology infused cushioning protects heel impact day cushioned comfort polyurethane pu midsole offers durability long term wear shock absorbent cushioning help reduce foot fatigue outsole lightweight slip resistant rubber outsole delivers shock absorption thereby reducing foot fatigue flex grooves provide flexibility foot movement textures outsole enhances grip various surfaces,not found,6999.0,6999.0,Casual Shoes,Footwear,Shoes,0.0,Brown,Unknown,Unknown,Unknown,Unknown,22,646,5,0,0,1,0,0,1,0,0,0,0,1,0,0,0,8.85366542803745,0.0
6654a9d7-a38e-4764-90b9-3b40708bf43b,Murcia,Murcia Women Asjke Brown Brown Handbags,want make style statement effortlessly dark brown shoulder bag murcia come handy bag large enough accomodate essentials plus attractive get apprecaitive glances day long versatile bag looks great casual outfits formal wear time take office storm coolest chick mall made leather enhanced durability style two roomy zippered compartments inner zippered pocket hold essentials small zippered compartment front back stowing essentials contrast thread detailing added attraction adjustable belt sides two padded short handles ease carrying extra comfort metal loops handles stud detailing added style genuine leather badge front branded zippers sliders easy use bag care rub surface dry clean cloth remove dust dirt use mild leather cleaner,na,1350.0,1350.0,Handbags,Accessories,Bags,1.0,Brown,Unknown,Unknown,Unknown,Casual,16,370,12,0,0,0,0,1,1,0,0,0,0,0,0,0,1,7.208600337960199,0.2
a164c810-6d46-4292-92a3-1308ae255afc,ESPRIT,Esprit Men Avalance Blue Steel Watches,taking traditional designs giving modern twist makes esprit watches timeless timepieces classic avalance analog wrist watch esprit exception contemporary trendy rsquo affordable timepiece exquisite design highlights individuality case diameter 44 mm case thickness 12 mm dial shape round stainless steel case fixed bezel added durability style comfort stainless steel strap butterfly closure durable scratch resistant mineral crystal glass blue dial embossed hour markings numbered 12 rsquo clock marking silver minute marking silver chronograph mentioning days week 12 24 hour time display quartz movement time display screw reset time day solid case back enhanced durability water resistance 50 meters allows use swimming diving,not found,7495.0,7495.0,Watches,Accessories,Watches,0.0,Steel,Unknown,Unknown,Unknown,Unknown,7,154,34,0,0,1,0,0,1,0,0,0,0,0,0,0,1,8.922124823918258,0.0
da3fa7f0-7c63-4ad0-93e8-5970d1a7981a,John Miller,John Miller Men Solid Brown Shirts,composition dark maroon full sleeved shirt made 100 cotton patch pocket left chest full length buttoned placket brand initials embroidered right cuff fit classic wash care machine hand wash 40 wash dark colours separately bleach tumble dry normal hot iron formal clothes boring make weekdays fun wearing formal shirt john miller shirt looks fresh crisp keep cool day long pair well fitting formal trousers pair leather shoes take office storm model statistics model wears size shirts height shoulders 18,not found,1049.0,1049.0,Shirts,Apparel,Topwear,0.0,Brown,Cotton,Regular Fit,Unknown,Unknown,14,360,20,0,0,1,0,0,0,0,1,0,0,1,0,0,0,6.956545443151569,0.0
ee919296-4e5f-4755-b463-3af790bae522,John Miller,John Miller Men Solid Blue Shirts,composition peacock blue full sleeved shirt made 100 cotton patch pocket left chest full length buttoned placket brand initials embroidered right cuff fit classic wash care machine hand wash 40 wash dark colours separately bleach tumble dry normal hot iron formal clothes boring make weekdays fun wearing formal shirt john miller shirt looks fresh crisp keep cool day long pair well fitting formal trousers pair leather shoes take office storm model statistics model wears size shirts height shoulders 18,not found,1049.0,1049.0,Shirts,Apparel,Topwear,0.0,Blue,Cotton,Regular Fit,Unknown,Unknown,14,359,20,0,0,1,0,0,0,0,1,0,0,1,0,0,0,6.956545443151569,0.0
def88e1d-55f0-44df-8b26-ff8b12ae7a04,United Colors of Benetton,United Colors of Benetton Men Solid Polo Blue Tshirts,compositiondark blue shirt made 100 cotton ribbed collar buttoned rugged chest placket short sleeves ribbed hems vented hem embroidered big ben logo left chestfittingcomfortwash caredelicate machine wash 30 degrees using mild detergentdo dry cleando tumble dry wring scrub bleachdry flat shadewarm irondo iron directly print embroiderysubtle stylish blue polo shirt united colors benetton speaks volumes sense heightened style rugged placket chest coupled thickly embroidered big ben logo left chest enhances regal style ribbed sleeve hems contour well toned arms perfectly vented hem offers comfortable fit team jeans sports shoes cool casual look model statisticsthe model wears size shirtsheight shoulders 18,not found,1399.0,1399.0,Tshirts,Apparel,Topwear,0.0,Blue,Cotton,Regular Fit,Unknown,Unknown,24,724,32,0,0,1,0,0,1,0,0,0,0,1,0,0,0,7.24422751560335,0.0
58437b35-b466-4ba9-b9ff-4e26652e1b73,ESPRIT,Esprit Women Houston Funky Pink Pink Watches,taking traditional designs giving modern twist makes esprit watches timeless timepieces classic houston analog wrist watch esprit exception contemporary trendy rsquo affordable timepiece exquisite design highlights individuality case diameter 22 mm case thickness mm dial shape rectangle plastic case fixed bezel crystal embellishments added durability style comfort plastic strap fancy clasp pink dial brand name running across 11 rsquo clock marking silver miyota quartz movement time display screw reset time water resistance 30 meters allowing use even washing hands mild rain,not found,3995.0,3995.0,Watches,Accessories,Watches,0.0,Pink,Unknown,Unknown,Unknown,Unknown,7,183,34,0,0,0,0,1,1,0,0,0,0,0,0,0,1,8.293049139768444,0.0
7d9840fa-c973-405c-94c2-50c9cb6d6e55,Wrangler,Wrangler Men Fly The Wind Blue T-Shirts,compositionblue round neck shirt made 100 cotton short sleeves graphic print front left sleeve fittingcomfortwash careonly hand wash cold water using mild detergentwash dark colours separatelydo bleach wring tumble dryflat dry shademild iron iron print embellishment embroideryflaunt chilled biker attitude style blue shirt wrangler company doling fabulous jean wear casual clothes since 1947 short sleeves sit snug well toned arms cotton fabric keeps fresh comfortable day team jeans sports shoes cotton shorts leather sandals unparalleled cool model statisticsthe model wears size shirtsheight shoulders 18,not found,845.0,845.0,Tshirts,Apparel,Topwear,1.0,Blue,Cotton,Regular Fit,Round Neck,Unknown,27,802,32,0,0,1,0,0,1,0,0,0,0,1,0,0,0,6.740519359606223,0.2
e65ac60d-2bb7-4dde-8a47-53d9d02a13a1,ESPRIT,Esprit Men Grand Victory Black With Leather Strap Black Watches,taking traditional designs giving modern twist makes esprit watches timeless timepieces classic grand victory analog wrist watch esprit exception contemporary trendy rsquo affordable timepiece exquisite design highlights individuality case diameter 44 mm case thickness mm dial shape round steel case fixed bezel added durability style comfort steel strap butterfly clasp durable scratch resistant mineral crystal glass black dial silver line hour markings numbered 12 rsquo clock marking brand name 12 rsquo clock date socket rsquo clock chronographic time display quartz movement screw reset time date solid case back stainless steel enhanced durability water resistance 50 meters allowing use washing hands car,not found,7995.0,7995.0,Watches,Accessories,Watches,0.0,Black,Unknown,Unknown,Unknown,Unknown,7,162,34,0,0,1,0,0,1,0,0,0,0,0,0,0,1,8.98669669562029,0.0
78301615-1639-4825-993e-2510a4d1011d,John Miller,John Miller Men Solid Purple Shirt,composition purple full sleeved shirt made 100 cotton patch pocket left chest full length buttoned placket brand initials embroidered right cuff fit classic wash care machine hand wash 40 wash dark colours separately bleach tumble dry normal hot iron formal clothes boring make weekdays fun wearing formal shirt john miller shirt looks fresh crisp keep cool day long pair well fitting formal trousers pair leather shoes take office storm model statistics model wears size shirts height shoulders 18,not found,1049.0,1049.0,Shirts,Apparel,Topwear,1.0,Purple,Cotton,Regular Fit,Unknown,Semiformal,14,362,20,0,0,1,0,0,0,0,1,0,0,1,0,0,0,6.956545443151569,0.2
e5a56298-c089-476c-8697-83587b4d0d44,John Miller,John Miller Men Solid Purple Shirts,composition purple full sleeved shirt made 100 cotton patch pocket left chest full length buttoned placket brand initials embroidered right cuff fit classic wash care machine hand wash 40 wash dark colours separately bleach tumble dry normal hot iron formal clothes boring make weekdays fun wearing formal shirt john miller shirt looks fresh crisp keep cool day long pair well fitting formal trousers pair leather shoes take office storm model statistics model wears size shirts height shoulders 18,not found,999.0,999.0,Shirts,Apparel,Topwear,0.0,Purple,Cotton,Regular Fit,Unknown,Unknown,14,363,20,0,0,1,0,0,0,0,1,0,0,1,0,0,0,6.907755278982137,0.0
264a8d81-b361-4165-bb16-12beb7581982,John Miller,John Miller Men Solid Black Shirts,composition black full sleeved shirt made 100 cotton patch pocket left chest full front buttoned placket brand initials embroidered right cuff fit classic wash care machine hand wash 40 wash dark colours separately bleach tumble dry normal hot iron formal clothes boring make weekdays fun wearing formal shirt john miller shirt looks fresh crisp keep cool day long pair well fitting formal trousers pair leather shoes take office storm model statistics model wears size shirts height shoulders 18,not found,1049.0,1049.0,Shirts,Apparel,Topwear,1.0,Black,Cotton,Regular Fit,Unknown,Semiformal,14,358,20,0,0,1,0,0,0,0,1,0,0,1,0,0,0,6.956545443151569,0.2
7b1e4984-7506-483a-af7a-96f46f7e6cd8,Wrangler,Wrangler Men American Music Folk Navy Blue T-Shirts,compositionnavy blue round neck shirt made 100 cotton short sleeves brand print distressed graphic print frontfittingcomfortwash careonly hand wash cold water using mild detergentwash dark colours separatelydo bleach wring tumble dryflat dry shademild iron iron print embellishment embroiderygroove tunes american music style green shirt wrangler pay tribute brand set shop greensboro grew tremendous heights clothe world fabulous wear century short sleeves sit snug well toned arms cotton fabric keeps fresh comfortable day team jeans sports shoes cotton shorts leather sandals unparalleled cool model statisticsthe model wears size shirtsheight shoulders 18,not found,895.0,895.0,Tshirts,Apparel,Topwear,1.0,Navy Blue,Cotton,Regular Fit,Round Neck,Unknown,27,774,32,0,0,1,0,0,1,0,0,0,0,1,0,0,0,6.79794041297493,0.2
f01aedcd-5dba-418d-a16d-e79fad965109,Rockport,Rockport Men Captoe Brown Casual Shoes,slip laidback comfort cap toe hi shoes coming rockport clearview series shoes feature uppers crafted premium leather stitch detailing extra style engineered adidas adiprene technology shoe offers day cushioning comfort making great buy upper premium leather upper soft plush feel stitch detailing greater style lace ups snug fit heel cup greater structure stability brand logo embedded behind collar midsole highly shock absorbent adiprene technology infused cushioning protects heel impact day cushioned comfort polyurethane pu midsole offers durability long term wear shock absorbent cushioning help reduce foot fatigue outsole lightweight slip resistant rubber outsole delivers shock absorption thereby reducing foot fatigue herringbone pattern provides better traction flex grooves provide flexibility foot movement,not found,6999.0,6999.0,Casual Shoes,Footwear,Shoes,0.0,Brown,Unknown,Unknown,Unknown,Unknown,22,636,5,0,0,1,0,0,1,0,0,0,0,1,0,0,0,8.85366542803745,0.0
06973f07-0079-4e7c-918c-a97e0b9b4967,ESPRIT,Esprit Women Twist Black Houston Silver Watches,taking traditional designs giving modern twist makes esprit watches timeless timepieces classic twist houston analog wrist watch esprit exception contemporary trendy rsquo affordable timepiece exquisite design highlights individuality case diameter 22 mm case thickness mm dial shape rectangle polished stainless steel case fixed bezel added durability style comfort polished stainless steel bracelet twisted design crystal embellishments clip clasp durable scratch resistant mineral crystal glass black dial brand name running across 11 rsquo clock position twisted design dial quartz movement time display screw reset time solid case back enhanced durability water resistance 30 meters allowing use washing hands car,not found,5995.0,5995.0,Watches,Accessories,Watches,0.0,Silver,Unknown,Unknown,Unknown,Unknown,7,212,34,0,0,0,0,1,1,0,0,0,0,0,0,0,1,8.698847859222488,0.0
e64ef406-9035-4989-a24b-2292b58d7d17,Wrangler,Wrangler Men Famous Filafil Blue T-Shirts,compositiondark blue melange round neck shirt made 100 cotton full arm set sleeves attached main body tee crafted stitch detailing navy blue neckline stitch detailing along sleeve shirt hems graphic print chest fittingcomfortwash careonly hand wash cold water using mild detergentwash dark colours separatelydo bleach wring tumble dryflat dry shademild iron iron print embellishment embroiderywear brand tee welcome winter style full sleeve shirt wrangler full sleeves sure keep chill bay close round neck keeps warm casual winter days spend time outdoors family friends team jeans sports shoes unparalleled cool model statisticsthe model wears size shirtsheight shoulders 18,not found,1295.0,1295.0,Tshirts,Apparel,Topwear,1.0,Blue,Cotton,Regular Fit,Round Neck,Unknown,27,800,32,0,0,1,0,0,1,0,0,0,0,1,0,0,0,7.16703787691222,0.2
53ecccc3-0689-4b8f-8e1a-a271cb42903c,Wrangler,Wrangler Men American Music Folk Green T-Shirts,compositiongreen round neck shirt made 100 cotton short sleeves brand print distressed graphic print frontfittingcomfortwash careonly hand wash cold water using mild detergentwash dark colours separatelydo bleach wring tumble dryflat dry shademild iron iron print embellishment embroiderygroove tunes american music style green shirt wrangler pay tribute brand set shop greensboro grew tremendous heights clothe world fabulous wear century short sleeves sit snug well toned arms cotton fabric keeps fresh comfortable day team jeans sports shoes cotton shorts leather sandals unparalleled cool model statisticsthe model wears size shirtsheight shoulders 18,not found,895.0,895.0,Tshirts,Apparel,Topwear,1.0,Green,Cotton,Regular Fit,Round Neck,Unknown,27,773,32,0,0,1,0,0,1,0,0,0,0,1,0,0,0,6.79794041297493,0.2
09bbe32a-8cc2-4d29-b329-63a5cdb16ec0,ESPRIT,Esprit Men Avalance Black Steel Watches,taking traditional designs giving modern twist makes esprit watches timeless timepieces classic avalance analog wrist watch esprit exception contemporary trendy rsquo affordable timepiece exquisite design highlights individuality case diameter 44 mm case thickness 12 mm dial shape round stainless steel case fixed bezel added durability style comfort leather strap buckle clasp durable scratch resistant mineral crystal glass black dial embossed hour markings numbered 12 rsquo clock marking silver minute marking silver chronograph mentioning days week 12 24 hour time display quartz movement time display screw reset time day solid case back enhanced durability water resistance 50 meters allows use swimming diving,not found,6995.0,6995.0,Watches,Accessories,Watches,0.0,Steel,Unknown,Unknown,Unknown,Unknown,7,153,34,0,0,1,0,0,1,0,0,0,0,0,0,0,1,8.853093836138493,0.0
181bb495-098d-480c-bd8e-e8642e93505a,ESPRIT,Esprit Men Axis Black Steel Watches,taking traditional designs giving modern twist makes esprit watches timeless timepieces classic axis analog wrist watch esprit exception contemporary trendy rsquo affordable timepiece exquisite design highlights individuality case diameter 45 mm case thickness 11 mm dial shape round stainless steel case fixed bezel added durability style comfort leather strap tang clasp durable scratch resistant mineral crystal glass black dial numbered hour markings date day socket near rsquo clock marking quartz movement time display fluorescent hour markings hands easy viewing time low light conditions screw reset time day date solid case back enhanced durability water resistance 30 meters allows use washing hands car,not found,4995.0,4995.0,Watches,Accessories,Watches,0.0,Steel,Unknown,Unknown,Unknown,Unknown,7,157,34,0,0,1,0,0,1,0,0,0,0,0,0,0,1,8.516392871245468,0.0
95097b49-2f9a-4156-a57c-b2c477f1c8ef,Wrangler,Wrangler Men Fly The Wind White T-Shirts,compositionwhite round neck shirt made 100 cotton short sleeves graphic print front left sleeve fittingcomfortwash careonly hand wash cold water using mild detergentwash dark colours separatelydo bleach wring tumble dryflat dry shademild iron iron print embellishment embroideryflaunt chilled biker attitude style white shirt wrangler company doling fabulous jean wear casual clothes since 1947 short sleeves sit snug well toned arms cotton fabric keeps fresh comfortable day team jeans sports shoes cotton shorts leather sandals unparalleled cool model statisticsthe model wears size shirtsheight shoulders 18,not found,845.0,845.0,Tshirts,Apparel,Topwear,1.0,White,Cotton,Regular Fit,Round Neck,Unknown,27,803,32,0,0,1,0,0,1,0,0,0,0,1,0,0,0,6.740519359606223,0.2
1775ce76-1388-40bd-99dc-096fd2d58fbf,Nike,Nike Men Training Navy Blue Shorts,composition navy blue shorts made 96 polyester spandex 100 polyester grey panels sides orange stripes panels made 95 polyester spandex pockets sides comfortable elastic waistband inner drawstring nike swoosh printed left leg fitting regular washcare machine wash like colours cold water 30 degrees use softeners bleach remove immediately allow lay wet tumble dry low iron dry clean comfort style go hand hand comes pair navy blue shorts nike orange stripes running sides add touch vibrancy shorts fabric breathable waist band soft snug fit use internal drawstring wear gymming jogging play sport smart tee pair well fitting shoes need hit road,not found,1795.0,1795.0,Shorts,Apparel,Bottomwear,1.0,Navy Blue,Unknown,Unknown,Unknown,Unknown,18,457,21,0,0,1,0,0,0,0,0,0,1,0,0,1,0,7.493317248862145,0.2
1e1ca1ed-947b-4da2-975d-dfc982308582,United Colors of Benetton,United Colors of Benetton Men Printed Purple Tshirts,composition purple lange round neck shirt made 93 cotton elastane short sleeves graphic print chest fitting comfort wash care delicate machine wash 30 degrees using mild detergent dry clean tumble dry wring scrub bleach dry flat shade warm iron iron directly print embroidery sporty stylish purple lange shirt united colors benetton speaks volumes sense heightened style photographic print bicyclist across chest enhances fashion statement short sleeves contour well toned arms perfectly team jeans cycling shorts cycling shoes cool casual look model statistics model wears size shirts height shoulders 18,not found,1199.0,1199.0,Tshirts,Apparel,Topwear,0.0,Purple,Cotton,Regular Fit,Round Neck,Unknown,24,715,32,0,0,1,0,0,1,0,0,0,0,1,0,0,0,7.090076835776092,0.0
266d79e8-b0b0-4f67-b826-46314238d6d6,Puma,Puma Men cover Black Tshirts,composition black round neck short sleeved shirt made 100 cotton softly ribbed neckline fabric tape detailing inseam brand logo embroidered nape neck graphic print front fitting regular wash care gentle machine wash like colours cool water 30 degrees bleach tumble dry warm iron dry clean puma cover shirt casual style great look enjoy lightness comfort try puma cat graphic shirt remind lineage model statistics model wears size shirts height shoulder 18,not found,999.0,999.0,Tshirts,Apparel,Topwear,0.0,Black,Synthetic,Regular Fit,Round Neck,Unknown,20,567,32,0,0,1,0,0,1,0,0,0,0,1,0,0,0,6.907755278982137,0.0
9fdedf77-bb7c-430d-a950-76822218e1b7,ESPRIT,Esprit Women Silver Glam Rock Houston Steel Watches,taking traditional designs giving modern twist makes esprit watches timeless timepieces classic glam rock houston analog wrist watch esprit exception contemporary trendy rsquo affordable timepiece exquisite design highlights individuality case diameter mm case thickness mm dial shape rectangle polished pyramidic stainless steel case fixed bezel crystal embellishments added durability style comfort stainless steel strap butterfly clasp branding durable scratch resistant mineral crystal glass silver dial brand name running across 11 rsquo clock position quartz movement time display screw reset time solid case back stainless steel enhanced durability water resistance 30 meters allowing use washing hands car,na,5995.0,5995.0,Watches,Accessories,Watches,0.0,Steel,Unknown,Unknown,Unknown,Unknown,7,206,34,0,0,0,0,1,1,0,0,0,0,0,0,0,1,8.698847859222488,0.0
43b384f5-157f-441e-8566-eaabe581e2af,ESPRIT,Esprit Men Grand Victory White Dial Steel Watches,taking traditional designs giving modern twist makes esprit watches timeless timepieces classic grand victory analog wrist watch esprit exception contemporary trendy rsquo affordable timepiece exquisite design highlights individuality case diameter 45 mm case thickness mm dial shape round steel case fixed bezel added durability style comfort rubber strap tang clasp durable scratch resistant mineral crystal glass white dial hour marking numbered 12 rsquo clock marking brand name 12 rsquo clock date socket rsquo clock chronographic time display quartz movement screw reset time date solid case back stainless steel enhanced durability water resistance 50 meters allowing use washing hands car,not found,7995.0,7995.0,Watches,Accessories,Watches,0.0,Steel,Unknown,Unknown,Unknown,Unknown,7,163,34,0,0,1,0,0,1,0,0,0,0,0,0,0,1,8.98669669562029,0.0
d804ab3a-3a74-4343-ad91-381f14e6ed99,Nike,Nike Women As Club Jerse White T-Shirts,composition white grey striped polo shirt made 95 cotton spandex ribbed collar cuffs two button placket fitting slim wash care machine wash cold 30 degrees like colours bleach tumble dry low remove immediately allow lay wet cool iron iron design dry clean creative spin timeless style versatile nike club jersey women shakes look bold stripes tailored cut iconic eye catching logo secret polo versatility subtlety cut fold collar soft feel material tailored cut delivers clean customized look yarn dyed stripes add pop color taking classic design whole new direction short sleeves allow great range motion create casual warm weather style,not found,1195.0,1195.0,Tshirts,Apparel,Topwear,1.0,White,Cotton,Regular Fit,Polo Collar,Unknown,18,469,32,0,0,0,0,1,0,0,0,0,1,1,0,0,0,7.086737934510577,0.2
5f2eed3f-c737-4b2e-8ba5-ce983b366b68,ESPRIT,Esprit Women Pure Black Glam Rock Houston Steel Watches,taking traditional designs giving modern twist makes esprit watches timeless timepieces classic glam rock houston analog wrist watch esprit exception contemporary trendy rsquo affordable timepiece exquisite design highlights individuality case diameter mm case thickness mm dial shape rectangle polished pyramidic stainless steel case fixed bezel crystal embellishments added durability style comfort stainless steel strap butterfly clasp branding durable scratch resistant mineral crystal glass black dial brand name running across 11 rsquo clock position quartz movement time display screw reset time solid case back stainless steel enhanced durability water resistance 30 meters allowing use washing hands car,na,5495.0,5495.0,Watches,Accessories,Watches,0.0,Steel,Unknown,Unknown,Unknown,Unknown,7,197,34,0,0,0,0,1,1,0,0,0,0,0,0,0,1,8.611775833902186,0.0
53225fe9-ebe4-475f-a749-7c77346de063,New Balance,New Balance MW631 Men Others Walking Black Sports Shoes,slip resistant walking shoe specifically designed service environments shoe new balance features abzorb heel forefoot grip outsole leather upper absolute comfort style upper premium leather textile upper style contrast stitch detailing extra durability midsole abzorb cushioning heel forefoot exceptional shock absorption outsole durance rubber compound outsole maximum durability high wear areas shoe care brush surface soft clean damp cloth remove dust machine wash store direct sunlight,not found,2999.0,2999.0,Sports Shoes,Footwear,Shoes,0.0,Black,Unknown,Unknown,Unknown,Unknown,17,429,24,0,0,1,0,0,0,0,0,0,1,1,0,0,0,8.006367567650246,0.0
69e438b7-fbd2-4cf4-aaf9-541c27ccec97,Wrangler,Wrangler Men Manitoba Piping Black Shirts,compositionblack grey check shirt light blue accents made 100 cotton tipped collar full front button placket short sleeves buttoned flap pockets either chest embroidered brand badge left pocket curved hemlinefittingcomfortwash careonly hand wash cold water using mild detergentwash dark colours separatelydo bleach wring tumble dryflat dry shademild iron iron print embellishment embroideryflaunt style checked shirt wrangler brand clothing world since 1947 short sleeves accentuate well toned arms cotton fabric keeps fresh comfortable day team jeans sports shoes perfect semi formal look model statisticsthe model wears size shirtsheight shoulders 18,not found,1795.0,1795.0,Shirts,Apparel,Topwear,1.0,Black,Cotton,Regular Fit,Unknown,Unknown,27,813,20,0,0,1,0,0,1,0,0,0,0,1,0,0,0,7.493317248862145,0.2
a086e709-1358-4e4f-b0c9-5815b4bc8c6a,Clarks,Clarks Men Goya Rates Leather Black Formal Shoes,perfect daily formal wear goya rates leather shoe clarks comes simple yet versatile style underfoot cushioning sole adjusts every stride upperfull grain leather upper absolute durability breathability comfort styleleather inner lining footbed absolute comfort abrasion free lininglace system snug customized fithas generous width fittingbrand name embossed lateral anklemidsolepu midsole lightweight flexible comfortcushioned footbed day comfortflexible sole bends foot rsquo natural movementoutsoledurable rubber outsole seaweed lugs forefoot heel absolute grip traction raised heel enhanced grip ergonomic comfort styleshoe carewipe surface dry clean cloth remove dustbrush using branded leather conditioner restore shoe shinedo store direct sunlight,not found,3999.0,3999.0,Formal Shoes,Footwear,Shoes,0.0,Black,Unknown,Unknown,Unknown,Unknown,3,63,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,8.294049640102028,0.0
