id,idx
3928,7560
26887,7561
18391,7562
9667,7563
26938,7564
14743,7565
12386,7566
23455,7567
13439,7568
7165,7569
36206,7570
10238,7571
6692,7572
26875,7573
6691,7574
29219,7575
12387,7576
20290,7577
15132,7578
3649,7579
13452,7580
40118,7581
33771,7582
33772,7583
6037,7584
8140,7585
6073,7586
26669,7587
26668,7588
19009,7589
31214,7590
7098,7591
13445,7592
4126,7593
26940,7594
24715,7595
12369,7596
22239,7597
6656,7598
24091,7599
10452,7600
14626,7601
48380,7602
19234,7603
25888,7604
5157,7605
33051,7606
10207,7607
8977,7608
3957,7609
24302,7610
20260,7611
1951,7612
28450,7613
14745,7614
12613,7615
30604,7616
50574,7617
20253,7618
4244,7619
10813,7620
18915,7621
3865,7622
5971,7623
29220,7624
34073,7625
17992,7626
18913,7627
15165,7628
6331,7629
28599,7630
30732,7631
20459,7632
12609,7633
8491,7634
31057,7635
5074,7636
1542,7637
50608,7638
8188,7639
6578,7640
5833,7641
59410,7642
5770,7643
1842,7644
2226,7645
10046,7646
4970,7647
11805,7648
26148,7649
43632,7650
7163,7651
9937,7652
26526,7653
8003,7654
28780,7655
6069,7656
26527,7657
3880,7658
26611,7659
12374,7660
15160,7661
26612,7662
25646,7663
5078,7664
8800,7665
26160,7666
15734,7667
10403,7668
30681,7669
12615,7670
34631,7671
15763,7672
51319,7673
4264,7674
15221,7675
20203,7676
18491,7677
28492,7678
1876,7679
10033,7680
34068,7681
14312,7682
19644,7683
40071,7684
5973,7685
21592,7686
22547,7687
11593,7688
38962,7689
6403,7690
11440,7691
5040,7692
6980,7693
50711,7694
28636,7695
13520,7696
10047,7697
23841,7698
14372,7699
23060,7700
21244,7701
16617,7702
6404,7703
20505,7704
10483,7705
12928,7706
11193,7707
32410,7708
10019,7709
20458,7710
14677,7711
51023,7712
8827,7713
27206,7714
2141,7715
7162,7716
13836,7717
10812,7718
10880,7719
40012,7720
40010,7721
6597,7722
6598,7723
7315,7724
18528,7725
32164,7726
3607,7727
22113,7728
50449,7729
35970,7730
4095,7731
22258,7732
6254,7733
6010,7734
6065,7735
8978,7736
28539,7737
7961,7738
16905,7739
31094,7740
27205,7741
31446,7742
50683,7743
50454,7744
18788,7745
33198,7746
6327,7747
6277,7748
39621,7749
28598,7750
29283,7751
31783,7752
50576,7753
30601,7754
14410,7755
5953,7756
2211,7757
2224,7758
23753,7759
8478,7760
3878,7761
10435,7762
14309,7763
6607,7764
18877,7765
13240,7766
22489,7767
23540,7768
6985,7769
11435,7770
28951,7771
3983,7772
19947,7773
18923,7774
3752,7775
25044,7776
22357,7777
51010,7778
5969,7779
27621,7780
18168,7781
7316,7782
15524,7783
15511,7784
15523,7785
7153,7786
19594,7787
7669,7788
19341,7789
6818,7790
7700,7791
4028,7792
40186,7793
4421,7794
9323,7795
9348,7796
20503,7797
40185,7798
35350,7799
17712,7800
4990,7801
5764,7802
11334,7803
4677,7804
16488,7805
6870,7806
24849,7807
15168,7808
15195,7809
16929,7810
9940,7811
27604,7812
35260,7813
4776,7814
6595,7815
6878,7816
23760,7817
3642,7818
15758,7819
15682,7820
6243,7821
6253,7822
44287,7823
14003,7824
6145,7825
6147,7826
15242,7827
18270,7828
5435,7829
50607,7830
46185,7831
13298,7832
25836,7833
6610,7834
2383,7835
23451,7836
4725,7837
18957,7838
50610,7839
50451,7840
23058,7841
15485,7842
12645,7843
31097,7844
10510,7845
22876,7846
18531,7847
15196,7848
12634,7849
9980,7850
20207,7851
7530,7852
25830,7853
2192,7854
33553,7855
6589,7856
32166,7857
22754,7858
17770,7859
11436,7860
4334,7861
2091,7862
45869,7863
4088,7864
5090,7865
31096,7866
50681,7867
36456,7868
9656,7869
18534,7870
18526,7871
18533,7872
36233,7873
12206,7874
39998,7875
10231,7876
36209,7877
24370,7878
12734,7879
18219,7880
1875,7881
4760,7882
51657,7883
46190,7884
19559,7885
22391,7886
22355,7887
8293,7888
4058,7889
18217,7890
9082,7891
33554,7892
11342,7893
52028,7894
18720,7895
3619,7896
15824,7897
3623,7898
33572,7899
33191,7900
12882,7901
20385,7902
42640,7903
11347,7904
15012,7905
5979,7906
24718,7907
50609,7908
8479,7909
18216,7910
18218,7911
18220,7912
12203,7913
31970,7914
3741,7915
15157,7916
20491,7917
13848,7918
19189,7919
20256,7920
8278,7921
7312,7922
23876,7923
4920,7924
39867,7925
4021,7926
16127,7927
15752,7928
10012,7929
50453,7930
16980,7931
50565,7932
32634,7933
30682,7934
34640,7935
7529,7936
34614,7937
20479,7938
9969,7939
9992,7940
20206,7941
9701,7942
6293,7943
35268,7944
20498,7945
15192,7946
15750,7947
49980,7948
15201,7949
50561,7950
39996,7951
20257,7952
7724,7953
20258,7954
46182,7955
20195,7956
6894,7957
23230,7958
22687,7959
23787,7960
12496,7961
8899,7962
15243,7963
49978,7964
6033,7965
50564,7966
16902,7967
19449,7968
45641,7969
15262,7970
15267,7971
15250,7972
9938,7973
13062,7974
12316,7975
6461,7976
6449,7977
4728,7978
15827,7979
33578,7980
16903,7981
21508,7982
37902,7983
52043,7984
20134,7985
9700,7986
10764,7987
6447,7988
9971,7989
50510,7990
6024,7991
23945,7992
16602,7993
3956,7994
41831,7995
26530,7996
33190,7997
13895,7998
26529,7999
23110,8000
15200,8001
32463,8002
1905,8003
15185,8004
10478,8005
21748,8006
7484,8007
4025,8008
12736,8009
40323,8010
34617,8011
13086,8012
11125,8013
32257,8014
15821,8015
6230,8016
2227,8017
3990,8018
3982,8019
9915,8020
19639,8021
31953,8022
21210,8023
26704,8024
13892,8025
5099,8026
35261,8027
5742,8028
9914,8029
10208,8030
10776,8031
6513,8032
43792,8033
3890,8034
50563,8035
3654,8036
6887,8037
25470,8038
7948,8039
15202,8040
23845,8041
15459,8042
19558,8043
11428,8044
11126,8045
11481,8046
6930,8047
8384,8048
15854,8049
47681,8050
8385,8051
15888,8052
15889,8053
15887,8054
30926,8055
13115,8056
33173,8057
23786,8058
25573,8059
25525,8060
40064,8061
40081,8062
12311,8063
25574,8064
8131,8065
8124,8066
8106,8067
3870,8068
27598,8069
41899,8070
6235,8071
6234,8072
15817,8073
31092,8074
9802,8075
30590,8076
15199,8077
50447,8078
30611,8079
46054,8080
24372,8081
10221,8082
50562,8083
6011,8084
18215,8085
3989,8086
3552,8087
15819,8088
2953,8089
10130,8090
7959,8091
44342,8092
4761,8093
31090,8094
7213,8095
15416,8096
12944,8097
43794,8098
49976,8099
12978,8100
6505,8101
4762,8102
8282,8103
15197,8104
38738,8105
4998,8106
15825,8107
11408,8108
7768,8109
31442,8110
18269,8111
38662,8112
33551,8113
12773,8114
4038,8115
15759,8116
12717,8117
36185,8118
15339,8119
22691,8120
4091,8121
15646,8122
22583,8123
36819,8124
30817,8125
10314,8126
11320,8127
2854,8128
18236,8129
7513,8130
15166,8131
18530,8132
14064,8133
9799,8134
33829,8135
11096,8136
3873,8137
38661,8138
28603,8139
43461,8140
26521,8141
8488,8142
4735,8143
12309,8144
3945,8145
10714,8146
44343,8147
50973,8148
9431,8149
35968,8150
28600,8151
12322,8152
6228,8153
32077,8154
14109,8155
29562,8156
43460,8157
29561,8158
29045,8159
7403,8160
18860,8161
18006,8162
29566,8163
13420,8164
11807,8165
19050,8166
30679,8167
18880,8168
29565,8169
18929,8170
49951,8171
51012,8172
12866,8173
6633,8174
13129,8175
6104,8176
6474,8177
10611,8178
22532,8179
34615,8180
6463,8181
18525,8182
7949,8183
35994,8184
40197,8185
6762,8186
23332,8187
4623,8188
4674,8189
6211,8190
52758,8191
28507,8192
38526,8193
16499,8194
9801,8195
8414,8196
36444,8197
8415,8198
36276,8199
39163,8200
5455,8201
19438,8202
11086,8203
4984,8204
4345,8205
11062,8206
27864,8207
30678,8208
8290,8209
23054,8210
39504,8211
4206,8212
11339,8213
16124,8214
7963,8215
30192,8216
4253,8217
41783,8218
10844,8219
6205,8220
14004,8221
36274,8222
27474,8223
36222,8224
14728,8225
30185,8226
37304,8227
39999,8228
11656,8229
11079,8230
8740,8231
10371,8232
3914,8233
6286,8234
36221,8235
20475,8236
20476,8237
17630,8238
30819,8239
34146,8240
6111,8241
5850,8242
3866,8243
8145,8244
42998,8245
14621,8246
4252,8247
15127,8248
6582,8249
4090,8250
52754,8251
6495,8252
6497,8253
25030,8254
39240,8255
10215,8256
4713,8257
10837,8258
7054,8259
50971,8260
12295,8261
43634,8262
17210,8263
19038,8264
31448,8265
20405,8266
17215,8267
7154,8268
17966,8269
30058,8270
18529,8271
7514,8272
22202,8273
31101,8274
15238,8275
20518,8276
18436,8277
4309,8278
10229,8279
32503,8280
41666,8281
45633,8282
5949,8283
30039,8284
6418,8285
6411,8286
7527,8287
13220,8288
18934,8289
5165,8290
30717,8291
31451,8292
3131,8293
26528,8294
17617,8295
10216,8296
46192,8297
9968,8298
28151,8299
3974,8300
43643,8301
27472,8302
38664,8303
18752,8304
10836,8305
3952,8306
35265,8307
20555,8308
36290,8309
14387,8310
5849,8311
4676,8312
7962,8313
6107,8314
40083,8315
20397,8316
20463,8317
20462,8318
18936,8319
17454,8320
20489,8321
25346,8322
47318,8323
5772,8324
8279,8325
11530,8326
21354,8327
17926,8328
16501,8329
20682,8330
26531,8331
30899,8332
8485,8333
26532,8334
27584,8335
22353,8336
30636,8337
18926,8338
8810,8339
7155,8340
3933,8341
14049,8342
21355,8343
17925,8344
20246,8345
1879,8346
30718,8347
30715,8348
25260,8349
25227,8350
14911,8351
6864,8352
18751,8353
4220,8354
19974,8355
12282,8356
37421,8357
15851,8358
50974,8359
30927,8360
11640,8361
3482,8362
14772,8363
29019,8364
6031,8365
3749,8366
14643,8367
5420,8368
5232,8369
24760,8370
12371,8371
15869,8372
15868,8373
42039,8374
16909,8375
30814,8376
1889,8377
10199,8378
3696,8379
25029,8380
8452,8381
10200,8382
5792,8383
8288,8384
36826,8385
6089,8386
3747,8387
10715,8388
18541,8389
14288,8390
26651,8391
11356,8392
18542,8393
7531,8394
35947,8395
36441,8396
38564,8397
14644,8398
6110,8399
18713,8400
16908,8401
30898,8402
30904,8403
6944,8404
3639,8405
26671,8406
16941,8407
24393,8408
37419,8409
3748,8410
29069,8411
23856,8412
26670,8413
6987,8414
12800,8415
30900,8416
6943,8417
11359,8418
4973,8419
23228,8420
26649,8421
9138,8422
6884,8423
15671,8424
9139,8425
24085,8426
9384,8427
8295,8428
5544,8429
7498,8430
39592,8431
3529,8432
3951,8433
20527,8434
25176,8435
11191,8436
6424,8437
11094,8438
18170,8439
50975,8440
7283,8441
16187,8442
12534,8443
15902,8444
4339,8445
43050,8446
6685,8447
18924,8448
38156,8449
8275,8450
27671,8451
10284,8452
7965,8453
42985,8454
27727,8455
10361,8456
5741,8457
19182,8458
42031,8459
23491,8460
24624,8461
15484,8462
9902,8463
4143,8464
4734,8465
11438,8466
3539,8467
14062,8468
23119,8469
49646,8470
9927,8471
16608,8472
20627,8473
11361,8474
16835,8475
28535,8476
26693,8477
17214,8478
17225,8479
6061,8480
3506,8481
14989,8482
17219,8483
3241,8484
17231,8485
17205,8486
10709,8487
23142,8488
16704,8489
3718,8490
18985,8491
19172,8492
19965,8493
12358,8494
12360,8495
12354,8496
4211,8497
3723,8498
6941,8499
7766,8500
26661,8501
17226,8502
26662,8503
38670,8504
50970,8505
13100,8506
12361,8507
10051,8508
33546,8509
28652,8510
15666,8511
25630,8512
6910,8513
33277,8514
10710,8515
20020,8516
42611,8517
5748,8518
5769,8519
20681,8520
15419,8521
31100,8522
36457,8523
6240,8524
8908,8525
6908,8526
22794,8527
40316,8528
33423,8529
14921,8530
15670,8531
8205,8532
13998,8533
30669,8534
10717,8535
3927,8536
29266,8537
5743,8538
6507,8539
30928,8540
39893,8541
14108,8542
14478,8543
32578,8544
10718,8545
15366,8546
3886,8547
13448,8548
9213,8549
50441,8550
13487,8551
4742,8552
28536,8553
6591,8554
36278,8555
4971,8556
30815,8557
17930,8558
33232,8559
15214,8560
30810,8561
36264,8562
11234,8563
36590,8564
26618,8565
27508,8566
10342,8567
7190,8568
4307,8569
13668,8570
31020,8571
22229,8572
5230,8573
15482,8574
20136,8575
31449,8576
41903,8577
6934,8578
24213,8579
17942,8580
30638,8581
16226,8582
9386,8583
9387,8584
40182,8585
33210,8586
7355,8587
44895,8588
30812,8589
33288,8590
3829,8591
11459,8592
9571,8593
30818,8594
8310,8595
7732,8596
32943,8597
17941,8598
26533,8599
5418,8600
6085,8601
20589,8602
10996,8603
9174,8604
33175,8605
9885,8606
42137,8607
5543,8608
13083,8609
9649,8610
33548,8611
5988,8612
12181,8613
16952,8614
18034,8615
22999,8616
35704,8617
3602,8618
13449,8619
5784,8620
6271,8621
48062,8622
12305,8623
15755,8624
26650,8625
6217,8626
8206,8627
6233,8628
5837,8629
34762,8630
28534,8631
18005,8632
18920,8633
19491,8634
6688,8635
9160,8636
6245,8637
32421,8638
11986,8639
32579,8640
34832,8641
6091,8642
41407,8643
37087,8644
17929,8645
8477,8646
4520,8647
29319,8648
4529,8649
27625,8650
4521,8651
16122,8652
14686,8653
9126,8654
11424,8655
6443,8656
20387,8657
6382,8658
19488,8659
37085,8660
5776,8661
51331,8662
19487,8663
6282,8664
3218,8665
25026,8666
39624,8667
36474,8668
34861,8669
30053,8670
9650,8671
10498,8672
15754,8673
4949,8674
6457,8675
40009,8676
20507,8677
18939,8678
6454,8679
9222,8680
13107,8681
3553,8682
3862,8683
23240,8684
2389,8685
4221,8686
45488,8687
18712,8688
23539,8689
25963,8690
10442,8691
6455,8692
4733,8693
19484,8694
30043,8695
16802,8696
32947,8697
18038,8698
6171,8699
11467,8700
15022,8701
30671,8702
49955,8703
37210,8704
22988,8705
16225,8706
3551,8707
3557,8708
47431,8709
3926,8710
6684,8711
9876,8712
9830,8713
34760,8714
20234,8715
4210,8716
16911,8717
37754,8718
19605,8719
28662,8720
2939,8721
36265,8722
32574,8723
4215,8724
25038,8725
41408,8726
6687,8727
9533,8728
3934,8729
9878,8730
9924,8731
30674,8732
9925,8733
4300,8734
18927,8735
3608,8736
5477,8737
9385,8738
20612,8739
23141,8740
23835,8741
13964,8742
11075,8743
13929,8744
15206,8745
4570,8746
11432,8747
11387,8748
11009,8749
30045,8750
16567,8751
36223,8752
15027,8753
25962,8754
15965,8755
10256,8756
20613,8757
27426,8758
10752,8759
3501,8760
15876,8761
52032,8762
22318,8763
43432,8764
10255,8765
3671,8766
15875,8767
11250,8768
15288,8769
7342,8770
26697,8771
4302,8772
10886,8773
11446,8774
2396,8775
40737,8776
7943,8777
37737,8778
7287,8779
39238,8780
7797,8781
19021,8782
22241,8783
34042,8784
7960,8785
27509,8786
23669,8787
11529,8788
24556,8789
14325,8790
14323,8791
9523,8792
8743,8793
36277,8794
11665,8795
25340,8796
34764,8797
18893,8798
7964,8799
25481,8800
18933,8801
30042,8802
14316,8803
19490,8804
37418,8805
16492,8806
26709,8807
22136,8808
14317,8809
22814,8810
49954,8811
5558,8812
25358,8813
46596,8814
6592,8815
48367,8816
25964,8817
8556,8818
46399,8819
6817,8820
12198,8821
46198,8822
21560,8823
21562,8824
12811,8825
39527,8826
25664,8827
8546,8828
11894,8829
36753,8830
4234,8831
23137,8832
23146,8833
10989,8834
43663,8835
5791,8836
15179,8837
49070,8838
15822,8839
33858,8840
33859,8841
49648,8842
10596,8843
2388,8844
45664,8845
3750,8846
23138,8847
32413,8848
14094,8849
34032,8850
32466,8851
13047,8852
29011,8853
19744,8854
32422,8855
32415,8856
32414,8857
3295,8858
14580,8859
14679,8860
43856,8861
3872,8862
19328,8863
24357,8864
7195,8865
28993,8866
19202,8867
6464,8868
32467,8869
27199,8870
41790,8871
29035,8872
5296,8873
3569,8874
10694,8875
10845,8876
43049,8877
27510,8878
21559,8879
34828,8880
7598,8881
9810,8882
12196,8883
39320,8884
39503,8885
14682,8886
28656,8887
9104,8888
10690,8889
4063,8890
49647,8891
31435,8892
26589,8893
23666,8894
6889,8895
26588,8896
19419,8897
6857,8898
3944,8899
37905,8900
23148,8901
23223,8902
7109,8903
8731,8904
38321,8905
10440,8906
10475,8907
13427,8908
7489,8909
9964,8910
10139,8911
3863,8912
42989,8913
51475,8914
14730,8915
26163,8916
5094,8917
6008,8918
3285,8919
28352,8920
17620,8921
17903,8922
22789,8923
20735,8924
12320,8925
22262,8926
22263,8927
12731,8928
3882,8929
32118,8930
25224,8931
10473,8932
16940,8933
10495,8934
23311,8935
31444,8936
19129,8937
19128,8938
19130,8939
2637,8940
22987,8941
27014,8942
4258,8943
23145,8944
23143,8945
20579,8946
14374,8947
20578,8948
21991,8949
33404,8950
10193,8951
9880,8952
39108,8953
12494,8954
31116,8955
10433,8956
11465,8957
34633,8958
3871,8959
8268,8960
23112,8961
17631,8962
28783,8963
23136,8964
49993,8965
22994,8966
28495,8967
36732,8968
29182,8969
11912,8970
4813,8971
30728,8972
20419,8973
20237,8974
11375,8975
11377,8976
13490,8977
29012,8978
45655,8979
8759,8980
34632,8981
12654,8982
38396,8983
46055,8984
8734,8985
39107,8986
23233,8987
24448,8988
46002,8989
12695,8990
48064,8991
8144,8992
17216,8993
8280,8994
30673,8995
25881,8996
9875,8997
3850,8998
25235,8999
21185,9000
16948,9001
21178,9002
23222,9003
23667,9004
13357,9005
3955,9006
16942,9007
16946,9008
4194,9009
5987,9010
17423,9011
14678,9012
10049,9013
9946,9014
38825,9015
2373,9016
10158,9017
15017,9018
5757,9019
57696,9020
6323,9021
6332,9022
6326,9023
6328,9024
43056,9025
24716,9026
5163,9027
4299,9028
7806,9029
11273,9030
6530,9031
10293,9032
20383,9033
10464,9034
21972,9035
29683,9036
21747,9037
11521,9038
28145,9039
23235,9040
46400,9041
10115,9042
8748,9043
3879,9044
20236,9045
10455,9046
1580,9047
11259,9048
33815,9049
40196,9050
20212,9051
10283,9052
11405,9053
21939,9054
15588,9055
1762,9056
21329,9057
19335,9058
21334,9059
32435,9060
39153,9061
20240,9062
23144,9063
23147,9064
3598,9065
19004,9066
29015,9067
23140,9068
45665,9069
27477,9070
25360,9071
21590,9072
20190,9073
35808,9074
52682,9075
15015,9076
5419,9077
36471,9078
7807,9079
4974,9080
14915,9081
5438,9082
9406,9083
8729,9084
17611,9085
25361,9086
30667,9087
31216,9088
12655,9089
16691,9090
36158,9091
8246,9092
14326,9093
21589,9094
11398,9095
12304,9096
9819,9097
5823,9098
22305,9099
3954,9100
6866,9101
2915,9102
16001,9103
13394,9104
5781,9105
14701,9106
8281,9107
22796,9108
4293,9109
51497,9110
5428,9111
17306,9112
22304,9113
44887,9114
45663,9115
23237,9116
30055,9117
7143,9118
20238,9119
9189,9120
36818,9121
3697,9122
41376,9123
36470,9124
33765,9125
11402,9126
6841,9127
34638,9128
34051,9129
34637,9130
23671,9131
24089,9132
10021,9133
17616,9134
20009,9135
15307,9136
29553,9137
4035,9138
13661,9139
22461,9140
6156,9141
20005,9142
6533,9143
19567,9144
20211,9145
3929,9146
7590,9147
21476,9148
38464,9149
11384,9150
13430,9151
21179,9152
29676,9153
36184,9154
33296,9155
33560,9156
15177,9157
4462,9158
11673,9159
30327,9160
19811,9161
22912,9162
8132,9163
11983,9164
6207,9165
6032,9166
5834,9167
6101,9168
6102,9169
7285,9170
10846,9171
41401,9172
10350,9173
7019,9174
31458,9175
6869,9176
6898,9177
10883,9178
10650,9179
6268,9180
43649,9181
37198,9182
17238,9183
32277,9184
27402,9185
11199,9186
3931,9187
6868,9188
4812,9189
15647,9190
11533,9191
17208,9192
17211,9193
16157,9194
29016,9195
19337,9196
9808,9197
26656,9198
34602,9199
4667,9200
25356,9201
19122,9202
38431,9203
29568,9204
9201,9205
33203,9206
19402,9207
3704,9208
25359,9209
27476,9210
34853,9211
27724,9212
19410,9213
19123,9214
11087,9215
24061,9216
6865,9217
4050,9218
4972,9219
13446,9220
13619,9221
9966,9222
9945,9223
3289,9224
27490,9225
27493,9226
3969,9227
25585,9228
7739,9229
43904,9230
19994,9231
10882,9232
13705,9233
13662,9234
36745,9235
17621,9236
41902,9237
25680,9238
5486,9239
18003,9240
6202,9241
23505,9242
40187,9243
25584,9244
3549,9245
11634,9246
29164,9247
2251,9248
7147,9249
34603,9250
12249,9251
24466,9252
24446,9253
14794,9254
11520,9255
4802,9256
31356,9257
46828,9258
41625,9259
18203,9260
34827,9261
50583,9262
15510,9263
8495,9264
35939,9265
24090,9266
11073,9267
5804,9268
19134,9269
44929,9270
23904,9271
8460,9272
6903,9273
20830,9274
11371,9275
5421,9276
29028,9277
38759,9278
14063,9279
6212,9280
43707,9281
33769,9282
33768,9283
22253,9284
18202,9285
26536,9286
32169,9287
3731,9288
23497,9289
2632,9290
4193,9291
3226,9292
8776,9293
12273,9294
12623,9295
6039,9296
23670,9297
12785,9298
33541,9299
22462,9300
36443,9301
7538,9302
10691,9303
10211,9304
34083,9305
9818,9306
39113,9307
6229,9308
24006,9309
10327,9310
10197,9311
15642,9312
10479,9313
8486,9314
22463,9315
47317,9316
28142,9317
28750,9318
11000,9319
47092,9320
9525,9321
21182,9322
22971,9323
24992,9324
25623,9325
37768,9326
18492,9327
50584,9328
22459,9329
10397,9330
12279,9331
10196,9332
3885,9333
16907,9334
20202,9335
11098,9336
45653,9337
33249,9338
32942,9339
43704,9340
36134,9341
10431,9342
22457,9343
2851,9344
25622,9345
34605,9346
42038,9347
20452,9348
40194,9349
13313,9350
19609,9351
8435,9352
12505,9353
7290,9354
44884,9355
10346,9356
27492,9357
44885,9358
22762,9359
34002,9360
5760,9361
3751,9362
33224,9363
20614,9364
17150,9365
11397,9366
4950,9367
11099,9368
18256,9369
14119,9370
22456,9371
8738,9372
29575,9373
7737,9374
12625,9375
36563,9376
34604,9377
51353,9378
19948,9379
30730,9380
39793,9381
6984,9382
13936,9383
36472,9384
24094,9385
3667,9386
6439,9387
6437,9388
6615,9389
6438,9390
22454,9391
28504,9392
26056,9393
12292,9394
23241,9395
19514,9396
10005,9397
11406,9398
20386,9399
34851,9400
6946,9401
36473,9402
19561,9403
17609,9404
12296,9405
32445,9406
20389,9407
50484,9408
29211,9409
48459,9410
8135,9411
39223,9412
26718,9413
19728,9414
3193,9415
12233,9416
26057,9417
21180,9418
8383,9419
8382,9420
21177,9421
8368,9422
16126,9423
37732,9424
6380,9425
43613,9426
6064,9427
43791,9428
17612,9429
23101,9430
17711,9431
7804,9432
46390,9433
24694,9434
13659,9435
9084,9436
28512,9437
50585,9438
8737,9439
21545,9440
3869,9441
19191,9442
45646,9443
31212,9444
4059,9445
35271,9446
33162,9447
10323,9448
13350,9449
4079,9450
16906,9451
31112,9452
25536,9453
3843,9454
7577,9455
34754,9456
28513,9457
43771,9458
19739,9459
14371,9460
34029,9461
20410,9462
20512,9463
7830,9464
20504,9465
5424,9466
9158,9467
17614,9468
7842,9469
15026,9470
6378,9471
22152,9472
8721,9473
21543,9474
35266,9475
23450,9476
37415,9477
33427,9478
38658,9479
31113,9480
25527,9481
1809,9482
18205,9483
10685,9484
8994,9485
10045,9486
5943,9487
37903,9488
24927,9489
35895,9490
12671,9491
12777,9492
3973,9493
19831,9494
3622,9495
3867,9496
3851,9497
25231,9498
16955,9499
14873,9500
20242,9501
23214,9502
16945,9503
14057,9504
6112,9505
43052,9506
37800,9507
37796,9508
10991,9509
17613,9510
8735,9511
29542,9512
12784,9513
7028,9514
28509,9515
12778,9516
13522,9517
13470,9518
5812,9519
7810,9520
12242,9521
10444,9522
32171,9523
44143,9524
29564,9525
7824,9526
10647,9527
15020,9528
7270,9529
40761,9530
19659,9531
13322,9532
10604,9533
22365,9534
20615,9535
28503,9536
17615,9537
20399,9538
51658,9539
5996,9540
42859,9541
22998,9542
29546,9543
4295,9544
26073,9545
39149,9546
8448,9547
20508,9548
31473,9549
13320,9550
19184,9551
34642,9552
14985,9553
10689,9554
17934,9555
5974,9556
42176,9557
4779,9558
20517,9559
17266,9560
15667,9561
30672,9562
30308,9563
15598,9564
53729,9565
47371,9566
4191,9567
9541,9568
33312,9569
32939,9570
42228,9571
4052,9572
19560,9573
23111,9574
36475,9575
8077,9576
53838,9577
13655,9578
12255,9579
50486,9580
33710,9581
20183,9582
28141,9583
17665,9584
8381,9585
12536,9586
20230,9587
13453,9588
8364,9589
32168,9590
10480,9591
3730,9592
7288,9593
16125,9594
33273,9595
4803,9596
51036,9597
7764,9598
10884,9599
7488,9600
43081,9601
8581,9602
7029,9603
13996,9604
25611,9605
32170,9606
3834,9607
33542,9608
28715,9609
44230,9610
46826,9611
42005,9612
1803,9613
4952,9614
10671,9615
28827,9616
20184,9617
9542,9618
10505,9619
8256,9620
34034,9621
50976,9622
33200,9623
9002,9624
14649,9625
5811,9626
11277,9627
19160,9628
39175,9629
7292,9630
32173,9631
4340,9632
13939,9633
5179,9634
17771,9635
11445,9636
14052,9637
44311,9638
29578,9639
20231,9640
14350,9641
15627,9642
37740,9643
25364,9644
10501,9645
16250,9646
30300,9647
3265,9648
15228,9649
16913,9650
49940,9651
11316,9652
50043,9653
49942,9654
15516,9655
51035,9656
39185,9657
7349,9658
39181,9659
38814,9660
25267,9661
3603,9662
42201,9663
1810,9664
6423,9665
13995,9666
43084,9667
6421,9668
6419,9669
17242,9670
19855,9671
33586,9672
15507,9673
35027,9674
3925,9675
27458,9676
4791,9677
5547,9678
8988,9679
22483,9680
5545,9681
4792,9682
30923,9683
11178,9684
20198,9685
15010,9686
23232,9687
13666,9688
7293,9689
29022,9690
27459,9691
29021,9692
24602,9693
19727,9694
2631,9695
12531,9696
39628,9697
33823,9698
36853,9699
4294,9700
14650,9701
5623,9702
5601,9703
11846,9704
3059,9705
20033,9706
23224,9707
17944,9708
25595,9709
13456,9710
21034,9711
29598,9712
28147,9713
23225,9714
18386,9715
3977,9716
31463,9717
11472,9718
18388,9719
23335,9720
39716,9721
23313,9722
28828,9723
12504,9724
39155,9725
30901,9726
9832,9727
30929,9728
8723,9729
28829,9730
16914,9731
44896,9732
44678,9733
35026,9734
5768,9735
35412,9736
33994,9737
5520,9738
28832,9739
28140,9740
23236,9741
20562,9742
33764,9743
33826,9744
40190,9745
15731,9746
15732,9747
19012,9748
43471,9749
36487,9750
5091,9751
20456,9752
15521,9753
24121,9754
12264,9755
25496,9756
28505,9757
28501,9758
30334,9759
35272,9760
14726,9761
29051,9762
15229,9763
3353,9764
20328,9765
9825,9766
28831,9767
23494,9768
34624,9769
49938,9770
9833,9771
10048,9772
38449,9773
19426,9774
37727,9775
14005,9776
33585,9777
9083,9778
14858,9779
28830,9780
14872,9781
33415,9782
24995,9783
2390,9784
39179,9785
7346,9786
4251,9787
22011,9788
33583,9789
20027,9790
29682,9791
10227,9792
29047,9793
34473,9794
4788,9795
16661,9796
30054,9797
47415,9798
33414,9799
14874,9800
5831,9801
8143,9802
17935,9803
23888,9804
29273,9805
17619,9806
25540,9807
9531,9808
32161,9809
19740,9810
31945,9811
31946,9812
4030,9813
9555,9814
6904,9815
25348,9816
3981,9817
12890,9818
49939,9819
49941,9820
4429,9821
32959,9822
10228,9823
30649,9824
43671,9825
7841,9826
43598,9827
9173,9828
3698,9829
22176,9830
9508,9831
22175,9832
15100,9833
19603,9834
33849,9835
4029,9836
51354,9837
18999,9838
12635,9839
38318,9840
4793,9841
9804,9842
27491,9843
3860,9844
3864,9845
32958,9846
14356,9847
4789,9848
38451,9849
10322,9850
15846,9851
20434,9852
43849,9853
6133,9854
25351,9855
25349,9856
7191,9857
30352,9858
28119,9859
6896,9860
28782,9861
16877,9862
16858,9863
21357,9864
37731,9865
16867,9866
16846,9867
47294,9868
16221,9869
30049,9870
3727,9871
3203,9872
9176,9873
38571,9874
4461,9875
30316,9876
27901,9877
8245,9878
24289,9879
4755,9880
48063,9881
11037,9882
4014,9883
10885,9884
9550,9885
9337,9886
28785,9887
4057,9888
24943,9889
41154,9890
37738,9891
